UniprotID,sequence_source,sequence_length,sequence_sha256,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,manifest_derivation
A0A3B6EFE3,packaged_uid2seq_pkl,477,97627ef9dd887882c6e61c24663932e5cb6c93640f57d76f374f64a90fff2d41,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A3B6UEU3,packaged_uid2seq_pkl,296,42df0f5f55b7e38073fbd71b6dd7bf0b62997126f32263e13c06ab74f71214da,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A3Q0KQY7,packaged_uid2seq_pkl,488,0214d98b34a68abf2086fd51dc8b568d0b92e8da656e970ddf6edfddf2f44587,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A3Q7GYG2,packaged_uid2seq_pkl,356,810974982af46ba10039dd0f9e282280370e3660bb992afb5ba0fdaf9c775969,true,true,true,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,OLD_POOL_WITH_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A3R5XUE6,packaged_uid2seq_pkl,283,c34636190c93b708ede11afe25d8f3e950d83ee164fe4651dffd58c7eb032d36,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A423V942,packaged_uid2seq_pkl,820,2122ae4a2612179c11cf0bc2d91aa47bbaa21d982608b0a3379851549692fc2e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A423VZH2,packaged_uid2seq_pkl,419,61e5b5db723e84d1c2b6095aa46b31f8e80941cd8cda80fe0db47232f9090e74,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A423WA64,packaged_uid2seq_pkl,355,abd83b32b08810395a648152f4ba9f32c368c0dbd123591fd10b9e0739cff8da,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A429XC68,packaged_uid2seq_pkl,501,8f8446fe6537d183a2a599cccc5db9a62f47cec9b43e0d75fe6b74d94e560f4b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A429XCI2,packaged_uid2seq_pkl,411,22a02c553e3a651db778f254b0f797d493047efea1945542908a49ce20d8e135,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A429XDI3,packaged_uid2seq_pkl,388,9fe94930ec02fa9783b9c639bdffcaade76fe94e6259974389ea241e116d6c0a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A437A6S9,packaged_uid2seq_pkl,362,259fb066ada459c400b694de9864327fa7569a43d0e8c308ebb77899d36ab916,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A498JQK2,packaged_uid2seq_pkl,214,911d51c767ea28d1df72f610e8076aa0e869282e6e5b17fa85fd72483eb8d447,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A499W357,packaged_uid2seq_pkl,333,2d19e4e1dc026e9119d7959737edc4a0f110ad55bd6ad59a3aeb2e51239f4e9e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A4P1QUJ3,packaged_uid2seq_pkl,453,fee4cd296b8ad778d4d17916a6983da9aa3ce4a44a57c418421e5f70dd3ebd86,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A4S4DBB3,packaged_uid2seq_pkl,484,5c12dc061feb7a8f432efb61e9ff174499407c00503b37ad250e854b2847ba47,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A4S4ESS1,packaged_uid2seq_pkl,478,d668fce0d34e076eab0a223d7494df0ee792d5575378948e5feb5befafa845a3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A4X1T4U3,packaged_uid2seq_pkl,479,41dd60323de3649aeef9d0352ab9436d391f530c3a08ec6b4298ac10c5be8d27,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A516KNH9,packaged_uid2seq_pkl,259,29138586bbf4acfb0d762d08c100205d67fb588367c60d1f01c50cb30e4663d4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A559KX76,packaged_uid2seq_pkl,597,fb7122de3adfadd42d80b188dae7090de1939670d22c33aa431753afa5349321,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A565D474,packaged_uid2seq_pkl,540,72edcd5253549a4104e58ba779af9a98866ed71a1d18d6bba3c86b5b6ef43971,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A565D475,packaged_uid2seq_pkl,538,64b2c04805666a0bdf4132cb04095e1b3f5780971a24811c797655196cc7ae3c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A565D477,packaged_uid2seq_pkl,498,d5aa26366def7090ae028a2350d98f82bba9bbdd50edf898fd77e253939d5a27,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8ND22,packaged_uid2seq_pkl,489,dfaef7777834fa8870bbf34ba2e80f350d4422de9ff64ee49502a83bd5e72d84,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8X6A1,packaged_uid2seq_pkl,531,f0552c7f716a37cdfcbee09e67dd9bdf40f6d6768b3abe1fcc7143f81d9e15f4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8X6B5,packaged_uid2seq_pkl,325,685c5199199c8fa62e749ba26cd31b7610d2bb3a755bcac4557441a418efb657,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8X6S2,packaged_uid2seq_pkl,325,c0ad5d2b5a3eded859359f42c7a679cfad7eb50647662c0d2dbfea323add30ba,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8X7E6,packaged_uid2seq_pkl,529,592ce3008071b93c2939f1293cc327088a7f736e64e76c7a720badc52fb16550,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8X7H4,packaged_uid2seq_pkl,263,e6bc5a148a38506d4d1da4b615396b90315f196373b9beeaf7ee8325e4e083dd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8X840,packaged_uid2seq_pkl,263,55694e57fc9feffa1e38231e8918db91a22427aedc93d1545d8ee7d76ab0d160,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8XAH0,packaged_uid2seq_pkl,375,ee648b49ca3c306cc77bbe8a0ea926755aa4cc6019a486431a1c8e3bceb10416,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8XB28,packaged_uid2seq_pkl,530,3cef3736d49974ceb152094a4ed90c7d05dc6ff05c56eaca896845059669212a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8XC60,packaged_uid2seq_pkl,262,5cd9b8f7bccc9c9a33fa65e2c667cd7f67a73ae1b7fd57ffc0e7871fafdd27b7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5B8Z1N3,packaged_uid2seq_pkl,494,340cb22c4991b355dece3a452953be7d331bdeff42c1694afc3fc821b1707461,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5C0SBK3,packaged_uid2seq_pkl,576,dea530624bd35ea433e206166ccf80806eb29efe13cc31b844373875f0d86db1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5J5NT52,packaged_uid2seq_pkl,460,d7e15719160373fd4dde713a8a3f3afa041b4c4e33dab33f3231fec4ccd04df4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5J5T2N2,packaged_uid2seq_pkl,462,42162c00b0c88b29ae0a2c6b6adef777a99920387ab33bc301c1b0921d93ed86,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5N6TQK6,packaged_uid2seq_pkl,662,880e21485cf849dad819dcee7001d8aa9fe176b8ac44c274dcfcdc758b0c40bc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5N6TQL1,packaged_uid2seq_pkl,470,74b77077e01fe491fad0551624aeddc2e2c68d7d9846e11630e549aa83894ce1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5N6TQN5,packaged_uid2seq_pkl,911,09ce29041a216badabb03ef5eb00b543464fb9cfeefc30d44ac19baf89b0a898,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A5N6TR74,packaged_uid2seq_pkl,581,ef856b5b8cc88ec6f76f97d4c9fe69cfd38dd3dbf0e843b240aad686b0784693,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A649V088,packaged_uid2seq_pkl,291,0bebe3bff3245a2871c1424e6b9a4b63f20f60b30c91d652e9226d6f7b894c26,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A6A6H2E0,packaged_uid2seq_pkl,333,a1c09443fedcb62c00aaf145cd007a77c82a9540e45d597a989a1635abab7d2f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A6A6H402,packaged_uid2seq_pkl,293,897fc4df843bf85f1cdd0a1f4daa86fcaba8dd7ff09001216f7df7ed7a613ef7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A6M7H989,packaged_uid2seq_pkl,227,cec5588878e8a71a0d0626e959b1a52ee82bf804f67a0c8e5c8cc4de8dfb13b2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A6N3IN21,packaged_uid2seq_pkl,329,9225e94580d783734f5fee609ab271bf33bdae97a934efb099f90c31a87a5d50,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN19,packaged_uid2seq_pkl,151,66c021752035b8a65f76c8781f8d29e0c9f63e515943f28e31c1175f83756058,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN21,packaged_uid2seq_pkl,319,b23f1c217f38941611de7bbc2aff78eb18ccf1c7b8b00a8f5346816374796fbf,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN27,packaged_uid2seq_pkl,439,a1022e17f9b9cfbd25e079c7734dfe81927ecf5d521b492908e1e7e32ae62b28,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN30,packaged_uid2seq_pkl,372,56020801435603521e8feaa30c4abb0f35fa672a650bdda73e3894d45988d148,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN45,packaged_uid2seq_pkl,95,7b5022a768620f8a5e5697c7d7c0d888a01ce2364288e53dedfb0c694d34ff39,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN52,packaged_uid2seq_pkl,771,0a0bbf797980d5f6aedf59520991b815447bb9b80f47eec01c0cf8007c794851,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN56,packaged_uid2seq_pkl,676,f4438b1559caaff131fda44095d54ba84a12c9ae213f9919a4e40c0ac94b5d38,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN73,packaged_uid2seq_pkl,177,f8298003739f89c631f79fb26e390d066e03c1d7d1e0cebb1fcf4fa199abf766,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN74,packaged_uid2seq_pkl,333,ec6c1399da607eb21128e304a6798463d18c1131952e357b67077fd1ee8b7e7d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN78,packaged_uid2seq_pkl,171,7e1cbef582a3e8eb649a04c57c54c1ce993170d81ffc00fbb3673545909be6e1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN85,packaged_uid2seq_pkl,845,c78bb3ec0abdf64db63270eb337f07c6ab3641df9ab675333bd1458d42967d29,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN93,packaged_uid2seq_pkl,213,fd44880ee8febd048939e87ceceefe77a52610ae6f3c020f2dfc31524b1f138e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DN95,packaged_uid2seq_pkl,631,8073631417f0fceab86ede701e82991a75aee0b1d73b143a25339aeffeb0a603,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DNE2,packaged_uid2seq_pkl,346,fa2da73e65c8f075d4c083ac6080f8942bf1d09268ae1f05607de89b68b9a4a0,true,true,true,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,OLD_POOL_WITHOUT_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DNE5,packaged_uid2seq_pkl,204,9d24745fb87798c5ae30bd172f476e6cfcc260ef367f7a9eaf2314ba6e5d004c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DNE9,packaged_uid2seq_pkl,303,82c49f3fc513b3fc68ab081213f62aab95623b3ccdf9f8d50e57d61ab3b7d3ef,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7H0DNF0,packaged_uid2seq_pkl,503,baf1de926137511d35bf2ac38a9ae0749eee1b928077ce8ec712b1c668f251fa,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7J6HK32,packaged_uid2seq_pkl,556,36f2b97f026d29d93ab1510983c5d21202d7e3d28fd917a57bb54f7c757f057e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7L5EB83,packaged_uid2seq_pkl,370,135d70e66eaf4a65ef656cb5969bc58299d2886dd4c4d47f8f0c9315eeb85de3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7S7NT01,packaged_uid2seq_pkl,350,591881352f364ec5fb7c6bf6c731946cd1d446fb5de15039ef04a679edd3ab29,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1I4,packaged_uid2seq_pkl,495,33136adb3fb622649a4deb8775bb79a2e51befd4b556c2131d0cea6fc396df9b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1J6,packaged_uid2seq_pkl,385,c12954e7dfb6e61db6f47103df90fa231f2f74664773e0f3f3cd83cda3251164,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1J7,packaged_uid2seq_pkl,306,0a84ebc1a93701a8f58c09116af21d905ebc55f07882baa345cdceef11b4719f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1L1,packaged_uid2seq_pkl,125,fd2b2a39502654b711d2fb262c2b33707a22b59849246d3490791e71564be189,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1L3,packaged_uid2seq_pkl,289,ac16c3877a03a11f2374eb7829d8849eaaf1341f6b4a54416145c28c6bfae31d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1M6,packaged_uid2seq_pkl,336,cd7d98c2695ebfbc0768a64c07bd3d81f4926c10b4da52ae5cfb6c37c20c331b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1M9,packaged_uid2seq_pkl,375,48d35685f95428a133d889977d9437954326f248d7bbb25058ab859a2c365157,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8F1N2,packaged_uid2seq_pkl,258,900848c2f83044ac5f5a81d57e8b7d27cd6bc66d8b0cdb266bed700cbb1522de,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8J1U7,packaged_uid2seq_pkl,510,44dc44e51fdf196ccecccc1dbeec4ed51df88981f809d29be8495d6c59ba2224,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7T8J1Z8,packaged_uid2seq_pkl,427,6ca0908cdd116ff442cc6cf6287077f0ed455a179f72a73421b513fdffa4f3b0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7U2MMF3,packaged_uid2seq_pkl,428,d348871be27146ff8293c1eea5717c61d5770c4daa89748fe4eca3cdd1c5ab9f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7U2QYM2,packaged_uid2seq_pkl,402,98f104b9c1052647fe3ad81fec046783468f372eba17bee1bf0a42e9d10f7d90,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7U3TBV3,packaged_uid2seq_pkl,105,73072a936fedfa54f3a0b79b8bd06797bd8f31caf23713146588c188eedb66e6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7U3TBV6,packaged_uid2seq_pkl,359,a02070dcbbfca042196dc58393a305f8f448d32011c9270fde480db7f52c3b91,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A7U3TCA2,packaged_uid2seq_pkl,175,3830a6e73009bc8bbd86cd86f8a3c92da9eb32310bd6d12bc759900bfc5e5692,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A803PDZ0,packaged_uid2seq_pkl,713,c7a4c28a03578316b733ad6ad20f057faae9024a9b46d32f33765966916f336d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A868BQY3,packaged_uid2seq_pkl,152,62185f8f8244c05374e0a3ea7472199968912e1cdb51acc63353161758dcdfcf,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8B6XWW9,packaged_uid2seq_pkl,341,1a13bccba168114b796783ed31de56fbabfa22338175cd236b932f7ffdd13b99,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8B8BQ58,packaged_uid2seq_pkl,633,59b483081c9f47899e589aeabb75c5c123a144bcf064b5319909c37d9fe46beb,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8C2MDK8,packaged_uid2seq_pkl,438,645da1119af86b42f0f5631fe0820a96465d8350cb9c84bc54b5024d9e2c2f82,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8D5M3Y5,packaged_uid2seq_pkl,383,d8ccaab756a9c71019d0f340a69fba5f9363de5eabde58bc240124f91bd923c9,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8F4N283,packaged_uid2seq_pkl,245,ab1fc255829b1fec0c41faaefb69b7e54fb2a01c2e603169c7d89142ede1c107,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8F4PN06,packaged_uid2seq_pkl,346,1bc2d689257022de241d529ebbbc620f0084865d5f7e5eb66366399a6a7ca962,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8F4SN83,packaged_uid2seq_pkl,506,344cfaa4b00d9a44b76768e7398ec35bfc0afed10ea156bb9147eca57b497034,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8F5SIS3,packaged_uid2seq_pkl,260,1e791b136a2b7e5e2fbe9195eeb10c5e2799fd2f4094e197c9046f999ea20420,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8F5XX49,packaged_uid2seq_pkl,283,c11336a1a795bb809c60e84e349bea884af0dc17594027e9ec6dca075eb63f74,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8G1LR08,packaged_uid2seq_pkl,257,f44466b973184b220a5fa650dc7feab65db82097fea1ccd0d65fe3a8a652f129,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8H4CUY8,packaged_uid2seq_pkl,760,12eb7cb6669b44bf5fc60a83660f59826bf70f4d5fa437cfec710bfbf4769d6d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8H7XMX0,packaged_uid2seq_pkl,344,bb3c15a9265208b6071a39ad27f767921e5a3f9c823a5fdfdbd650ca80efe4ab,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8H7XP09,packaged_uid2seq_pkl,361,6781dfb0e57566b4b66c8ac3df17d8ef51fc90fb6305318e37d2c7a2147a4581,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
A0A8H7XQ49,packaged_uid2seq_pkl,364,62e56a0f05145a0fd4aa3173dda461898d25b59d1359c5813d32d3a817e45566,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
