UniprotID,sequence_fetch_sec,structure_fetch_sec,p2rank_sec,esm2_3b_sec,gvp_sec,loader_validation_sec,per_uid_total_wall_sec,final_status
A0A8R9YVA6,0,0,0,0,0,0,8.531166553497314,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A8R9YZM7,0,0,0,0,0,0,7.992492198944092,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A8R9Z3C6,0,0,0,0,0,0,7.696936368942261,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A8R9Z5V5,0,0,0,0,0,0,7.652110815048218,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A8X8M4T9,0,0,0,0,0,0,7.817505836486816,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A8X8M4W6,0,0,0,0,0,0,8.200516939163208,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A8X8M501,0,0,0,0,0,0,7.684719800949097,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A8X8M505,0,0,0,0,0,0,7.547541856765747,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A913XCT1,0,0,0,0,0,0,1.64544677734375,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A0A976YI25,0,0,0,0,0,0,7.779984474182129,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7LUJ4,0,0,0,0,0,0,8.48517656326294,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7LUL3,0,0,0,0,0,0,8.211920261383057,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7LUR3,0,0,0,0,0,0,28.326475858688354,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7S4M3,0,0,0,0,0,0,8.51380181312561,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7S4M4,0,0,0,0,0,0,8.802724599838257,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7S518,0,0,0,0,0,0,7.653256893157959,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7S5B9,0,0,0,0,0,0,7.619321346282959,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E7S5E3,0,0,0,0,0,0,9.507768154144287,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9E8G339,0,0,0,0,0,0,9.840618133544922,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9J9HGY6,0,0,0,0,0,0,7.425356149673462,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9P5CQV5,0,0,0,0,0,0,7.852663040161133,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9Y1LLN2,0,0,0,0,0,0,8.71919560432434,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9Y1LNE1,0,0,0,0,0,0,7.440596342086792,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0A9Y1LQX3,0,0,0,0,0,0,7.439238786697388,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51VIL5,0,0,0,0,0,0,8.067687511444092,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51VIL7,0,0,0,0,0,0,8.225023746490479,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51VIM4,0,0,0,0,0,0,7.99112606048584,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51VJB7,0,0,0,0,0,0,8.747138977050781,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51VKJ3,0,0,0,0,0,0,8.097270011901855,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51Z0J6,0,0,0,0,0,0,7.996896982192993,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51Z3J4,0,0,0,0,0,0,8.484813213348389,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AA51Z3S7,0,0,0,0,0,0,7.986284017562866,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAD6ITA8,0,0,0,0,0,0,8.324411869049072,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAD6IZ24,0,0,0,0,0,0,10.30130124092102,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAD6J5K1,0,0,0,0,0,0,8.229637384414673,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAD6J5T3,0,0,0,0,0,0,9.313119411468506,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAD6NF83,0,0,0,0,0,0,8.218939781188965,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAD6NFV5,0,0,0,0,0,0,7.90962290763855,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAD6NLP7,0,0,0,0,0,0,7.905733108520508,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAI7ZGA5,0,0,0,0,0,0,8.869129657745361,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAI7ZGC9,0,0,0,0,0,0,8.740206003189087,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAN4PAE6,0,0,0,0,0,0,9.337852954864502,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAT9JA24,0,0,0,0,0,0,7.695163726806641,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1HA02,0,0,0,0,0,0,9.106250762939453,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1IQ05,0,0,0,0,0,0,10.119909048080444,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1J1B8,0,0,0,0,0,0,8.756519794464111,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1J8D7,0,0,0,0,0,0,8.47374963760376,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1J9R8,0,0,0,0,0,0,9.397284030914307,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1JA93,0,0,0,0,0,0,8.539264678955078,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1K8I9,0,0,0,0,0,0,8.305427551269531,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1L0L7,0,0,0,0,0,0,9.07962942123413,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1M2U7,0,0,0,0,0,0,8.3903067111969,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1MQS1,0,0,0,0,0,0,8.698920726776123,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AAW1NHX6,0,0,0,0,0,0,7.518585920333862,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AB36VXQ9,0,0,0,0,0,0,8.905500411987305,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0AJK9,0,0,0,0,0,0,5.1178271770477295,BLOCKED_AFDB_P2RANK_NO_POCKET
A0B573,0,0,0,0,0,0,8.559782266616821,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0JPE9,0,0,0,0,0,0,8.439560174942017,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0JRH2,0,0,0,0,0,0,7.489813327789307,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0JRH3,0,0,0,0,0,0,5.712543725967407,BLOCKED_AFDB_P2RANK_NO_POCKET
A0JXX7,0,0,0,0,0,0,6.067330837249756,BLOCKED_AFDB_P2RANK_NO_POCKET
A0K2V4,0,0,0,0,0,0,5.211448431015015,BLOCKED_AFDB_P2RANK_NO_POCKET
A0K577,0,0,0,0,0,0,5.2665534019470215,BLOCKED_AFDB_P2RANK_NO_POCKET
A0K913,0,0,0,0,0,0,8.87075424194336,BLOCKED_AFDB_P2RANK_NO_POCKET
A0KBI0,0,0,0,0,0,0,5.678085088729858,BLOCKED_AFDB_P2RANK_NO_POCKET
A0KQ95,0,0,0,0,0,0,8.079972982406616,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0L1Q7,0,0,0,0,0,0,6.048086643218994,BLOCKED_AFDB_P2RANK_NO_POCKET
A0L6F0,0,0,0,0,0,0,5.625175714492798,BLOCKED_AFDB_P2RANK_NO_POCKET
A0L6F1,0,0,0,0,0,0,5.185750246047974,BLOCKED_AFDB_P2RANK_NO_POCKET
A0LRJ1,0,0,0,0,0,0,6.904109239578247,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0M1H4,0,0,0,0,0,0,5.287090063095093,BLOCKED_AFDB_P2RANK_NO_POCKET
A0PNU6,0,0,0,0,0,0,7.934430837631226,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0PPX3,0,0,0,0,0,0,5.366316795349121,BLOCKED_AFDB_P2RANK_NO_POCKET
A0PSG3,0,0,0,0,0,0,5.270267963409424,BLOCKED_AFDB_P2RANK_NO_POCKET
A0PSG4,0,0,0,0,0,0,5.488232851028442,BLOCKED_AFDB_P2RANK_NO_POCKET
A0PW69,0,0,0,0,0,0,7.733595609664917,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0PZY2,0,0,0,0,0,0,5.812321901321411,BLOCKED_AFDB_P2RANK_NO_POCKET
A0QBW1,0,0,0,0,0,0,8.123004913330078,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0QCA6,0,0,0,0,0,0,6.988168954849243,BLOCKED_AFDB_P2RANK_NO_POCKET
A0QHT7,0,0,0,0,0,0,7.9634881019592285,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0QT90,0,0,0,0,0,0,7.688621282577515,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0QUW9,0,0,0,0,0,0,5.310222387313843,BLOCKED_AFDB_P2RANK_NO_POCKET
A0QX29,0,0,0,0,0,0,7.6667640209198,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0QYE2,0,0,0,0,0,0,5.333613634109497,BLOCKED_AFDB_P2RANK_NO_POCKET
A0R2K7,0,0,0,0,0,0,5.171293020248413,BLOCKED_AFDB_P2RANK_NO_POCKET
A0R3N5,0,0,0,0,0,0,7.375492811203003,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0R627,0,0,0,0,0,0,8.303319931030273,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A0RQ21,0,0,0,0,0,0,5.248667240142822,BLOCKED_AFDB_P2RANK_NO_POCKET
A0ZZS8,0,0,0,0,0,0,9.511159658432007,BLOCKED_AFDB_P2RANK_NO_POCKET
A1A3F7,0,0,0,0,0,0,5.404430866241455,BLOCKED_AFDB_P2RANK_NO_POCKET
A1A7H7,0,0,0,0,0,0,6.904136657714844,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1AIF3,0,0,0,0,0,0,8.204544067382812,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1AW12,0,0,0,0,0,0,7.168931484222412,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1AZJ3,0,0,0,0,0,0,5.552568674087524,BLOCKED_AFDB_P2RANK_NO_POCKET
A1B1C2,0,0,0,0,0,0,5.592213153839111,BLOCKED_AFDB_P2RANK_NO_POCKET
A1B3I3,0,0,0,0,0,0,5.242168664932251,BLOCKED_AFDB_P2RANK_NO_POCKET
A1CVQ3,0,0,0,0,0,0,7.425681829452515,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1E952,0,0,0,0,0,0,1.6550729274749756,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A1JLI8,0,0,0,0,0,0,5.5225770473480225,BLOCKED_AFDB_P2RANK_NO_POCKET
A1JS52,0,0,0,0,0,0,8.719932079315186,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1K1T6,0,0,0,0,0,0,5.472568035125732,BLOCKED_AFDB_P2RANK_NO_POCKET
A1K5B8,0,0,0,0,0,0,5.525744438171387,BLOCKED_AFDB_P2RANK_NO_POCKET
A1KBB5,0,0,0,0,0,0,5.323146820068359,BLOCKED_AFDB_P2RANK_NO_POCKET
A1KHE9,0,0,0,0,0,0,8.412489414215088,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1KHV0,0,0,0,0,0,0,5.26686429977417,BLOCKED_AFDB_P2RANK_NO_POCKET
A1KIS5,0,0,0,0,0,0,8.58411455154419,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1KJR0,0,0,0,0,0,0,5.579209089279175,BLOCKED_AFDB_P2RANK_NO_POCKET
A1KJR1,0,0,0,0,0,0,5.661890029907227,BLOCKED_AFDB_P2RANK_NO_POCKET
A1KLB3,0,0,0,0,0,0,7.738260507583618,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1KMA6,0,0,0,0,0,0,7.6643149852752686,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1KN36,0,0,0,0,0,0,7.59502911567688,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1R1C3,0,0,0,0,0,0,5.671231269836426,BLOCKED_AFDB_P2RANK_NO_POCKET
A1R1C4,0,0,0,0,0,0,5.840307950973511,BLOCKED_AFDB_P2RANK_NO_POCKET
A1R4R0,0,0,0,0,0,0,5.2667577266693115,BLOCKED_AFDB_P2RANK_NO_POCKET
A1RVI0,0,0,0,0,0,0,7.837566614151001,BLOCKED_AFDB_P2RANK_NO_POCKET
A1SPV1,0,0,0,0,0,0,7.886742353439331,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1SYX9,0,0,0,0,0,0,5.850230693817139,BLOCKED_AFDB_P2RANK_NO_POCKET
A1SYY0,0,0,0,0,0,0,5.682859897613525,BLOCKED_AFDB_P2RANK_NO_POCKET
A1T8R1,0,0,0,0,0,0,8.60310173034668,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1T9N5,0,0,0,0,0,0,5.639406204223633,BLOCKED_AFDB_P2RANK_NO_POCKET
A1T9N6,0,0,0,0,0,0,5.522045135498047,BLOCKED_AFDB_P2RANK_NO_POCKET
A1TDS4,0,0,0,0,0,0,5.857637166976929,BLOCKED_AFDB_P2RANK_NO_POCKET
A1TIW2,0,0,0,0,0,0,5.858857154846191,BLOCKED_AFDB_P2RANK_NO_POCKET
A1TSZ3,0,0,0,0,0,0,5.276890516281128,BLOCKED_AFDB_P2RANK_NO_POCKET
A1TZV5,0,0,0,0,0,0,5.645970821380615,BLOCKED_AFDB_P2RANK_NO_POCKET
A1U500,0,0,0,0,0,0,5.865122556686401,BLOCKED_AFDB_P2RANK_NO_POCKET
A1UFU2,0,0,0,0,0,0,8.065185308456421,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1UGT6,0,0,0,0,0,0,5.492544174194336,BLOCKED_AFDB_P2RANK_NO_POCKET
A1UGT7,0,0,0,0,0,0,5.897634029388428,BLOCKED_AFDB_P2RANK_NO_POCKET
A1V1G7,0,0,0,0,0,0,5.528069257736206,BLOCKED_AFDB_P2RANK_NO_POCKET
A1V777,0,0,0,0,0,0,5.575781345367432,BLOCKED_AFDB_P2RANK_NO_POCKET
A1VE87,0,0,0,0,0,0,2.2189483642578125,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A1VYB8,0,0,0,0,0,0,5.823280096054077,BLOCKED_AFDB_P2RANK_NO_POCKET
A1WDC8,0,0,0,0,0,0,7.264414310455322,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1WUX3,0,0,0,0,0,0,7.142292022705078,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A1WVR8,0,0,0,0,0,0,6.228626251220703,BLOCKED_AFDB_P2RANK_NO_POCKET
A1YIZ1,0,0,0,0,0,0,1.7244584560394287,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A2A559,0,0,0,0,0,0,8.332434177398682,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A2BHB7,0,0,0,0,0,0,6.228630065917969,BLOCKED_AFDB_P2RANK_NO_POCKET
A2BQW6,0,0,0,0,0,0,5.442748069763184,BLOCKED_AFDB_P2RANK_NO_POCKET
A2C4S0,0,0,0,0,0,0,5.542797565460205,BLOCKED_AFDB_P2RANK_NO_POCKET
A2C4S1,0,0,0,0,0,0,5.45721697807312,BLOCKED_AFDB_P2RANK_NO_POCKET
A2C7K4,0,0,0,0,0,0,5.4277753829956055,BLOCKED_AFDB_P2RANK_NO_POCKET
A2CCF2,0,0,0,0,0,0,5.621912956237793,BLOCKED_AFDB_P2RANK_NO_POCKET
A2QDI9,0,0,0,0,0,0,1.723062515258789,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A2RIE6,0,0,0,0,0,0,5.947839736938477,BLOCKED_AFDB_P2RANK_NO_POCKET
A2RJD5,0,0,0,0,0,0,7.057596921920776,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A2RJS3,0,0,0,0,0,0,12.122544527053833,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A2S8I8,0,0,0,0,0,0,5.726391315460205,BLOCKED_AFDB_P2RANK_NO_POCKET
A2S997,0,0,0,0,0,0,5.209065675735474,BLOCKED_AFDB_P2RANK_NO_POCKET
A2SBV7,0,0,0,0,0,0,5.831493139266968,BLOCKED_AFDB_P2RANK_NO_POCKET
A2SDJ1,0,0,0,0,0,0,5.326582670211792,BLOCKED_AFDB_P2RANK_NO_POCKET
A2SQK1,0,0,0,0,0,0,9.836133241653442,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A2T3S5,0,0,0,0,0,0,1.716388463973999,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A2V7M9,0,0,0,0,0,0,7.728903770446777,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A2V9Y8,0,0,0,0,0,0,7.892680883407593,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A3CST9,0,0,0,0,0,0,8.359078645706177,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A3DE86,0,0,0,0,0,0,5.247622013092041,BLOCKED_AFDB_P2RANK_NO_POCKET
A3DGG0,0,0,0,0,0,0,5.467217206954956,BLOCKED_AFDB_P2RANK_NO_POCKET
A3KCL7,0,0,0,0,0,0,7.905734539031982,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A3LU55,0,0,0,0,0,0,6.201239824295044,BLOCKED_AFDB_P2RANK_NO_POCKET
A3M3F1,0,0,0,0,0,0,5.5035083293914795,BLOCKED_AFDB_P2RANK_NO_POCKET
A3MNR5,0,0,0,0,0,0,5.820378065109253,BLOCKED_AFDB_P2RANK_NO_POCKET
A3MYF1,0,0,0,0,0,0,6.068477153778076,BLOCKED_AFDB_P2RANK_NO_POCKET
A3MZ45,0,0,0,0,0,0,2.445340871810913,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A3N223,0,0,0,0,0,0,5.633009910583496,BLOCKED_AFDB_P2RANK_NO_POCKET
A3N2R6,0,0,0,0,0,0,5.967631578445435,BLOCKED_AFDB_P2RANK_NO_POCKET
A3N4F3,0,0,0,0,0,0,5.747203350067139,BLOCKED_AFDB_P2RANK_NO_POCKET
A3NQ44,0,0,0,0,0,0,5.221930027008057,BLOCKED_AFDB_P2RANK_NO_POCKET
A3NYC8,0,0,0,0,0,0,5.791623115539551,BLOCKED_AFDB_P2RANK_NO_POCKET
A3PCN9,0,0,0,0,0,0,5.755119562149048,BLOCKED_AFDB_P2RANK_NO_POCKET
A3PI89,0,0,0,0,0,0,5.5110557079315186,BLOCKED_AFDB_P2RANK_NO_POCKET
A3PL41,0,0,0,0,0,0,6.1369469165802,BLOCKED_AFDB_P2RANK_NO_POCKET
A3PL42,0,0,0,0,0,0,5.993852615356445,BLOCKED_AFDB_P2RANK_NO_POCKET
A3PZF2,0,0,0,0,0,0,7.906482934951782,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A3Q0D6,0,0,0,0,0,0,6.231988430023193,BLOCKED_AFDB_P2RANK_NO_POCKET
A3Q0D7,0,0,0,0,0,0,5.452213287353516,BLOCKED_AFDB_P2RANK_NO_POCKET
A4D9B0,0,0,0,0,0,0,9.018791913986206,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4FMH0,0,0,0,0,0,0,8.385666370391846,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4FUG7,0,0,0,0,0,0,8.980132102966309,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4FVW2,0,0,0,0,0,0,5.701328277587891,BLOCKED_AFDB_P2RANK_NO_POCKET
A4FZB4,0,0,0,0,0,0,9.361564874649048,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4G1L5,0,0,0,0,0,0,7.010324478149414,BLOCKED_AFDB_P2RANK_NO_POCKET
A4GT88,0,0,0,0,0,0,2.1011204719543457,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A4II73,0,0,0,0,0,0,8.518430948257446,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4IKU8,0,0,0,0,0,0,10.487811803817749,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4IMB9,0,0,0,0,0,0,7.678749322891235,BLOCKED_AFDB_P2RANK_NO_POCKET
A4JC43,0,0,0,0,0,0,8.691409349441528,BLOCKED_AFDB_P2RANK_NO_POCKET
A4JIT1,0,0,0,0,0,0,5.888570547103882,BLOCKED_AFDB_P2RANK_NO_POCKET
A4KX71,0,0,0,0,0,0,3.119243860244751,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A4KX74,0,0,0,0,0,0,2.9067583084106445,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A4QA21,0,0,0,0,0,0,5.409660339355469,BLOCKED_AFDB_P2RANK_NO_POCKET
A4QDS8,0,0,0,0,0,0,1.754915714263916,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A4QEC1,0,0,0,0,0,0,9.541311025619507,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4SD65,0,0,0,0,0,0,6.381331205368042,BLOCKED_AFDB_P2RANK_NO_POCKET
A4SHU2,0,0,0,0,0,0,9.464426279067993,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4SLN5,0,0,0,0,0,0,6.275595664978027,BLOCKED_AFDB_P2RANK_NO_POCKET
A4T9I1,0,0,0,0,0,0,9.482767105102539,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4TAD3,0,0,0,0,0,0,7.34632134437561,BLOCKED_AFDB_P2RANK_NO_POCKET
A4TGY7,0,0,0,0,0,0,8.731944799423218,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4VCL2,0,0,0,0,0,0,11.16978669166565,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4VQU9,0,0,0,0,0,0,6.264708995819092,BLOCKED_AFDB_P2RANK_NO_POCKET
A4VT82,0,0,0,0,0,0,6.243072509765625,BLOCKED_AFDB_P2RANK_NO_POCKET
A4VXS3,0,0,0,0,0,0,5.991088390350342,BLOCKED_AFDB_P2RANK_NO_POCKET
A4W5A0,0,0,0,0,0,0,11.171252965927124,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4WCQ8,0,0,0,0,0,0,5.639020681381226,BLOCKED_AFDB_P2RANK_NO_POCKET
A4WEJ3,0,0,0,0,0,0,5.492218017578125,BLOCKED_AFDB_P2RANK_NO_POCKET
A4WEJ4,0,0,0,0,0,0,7.3993730545043945,BLOCKED_AFDB_P2RANK_NO_POCKET
A4WR72,0,0,0,0,0,0,6.067954063415527,BLOCKED_AFDB_P2RANK_NO_POCKET
A4WUQ3,0,0,0,0,0,0,6.527161121368408,BLOCKED_AFDB_P2RANK_NO_POCKET
A4X489,0,0,0,0,0,0,5.396572828292847,BLOCKED_AFDB_P2RANK_NO_POCKET
A4X5N0,0,0,0,0,0,0,9.688374519348145,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A4XQ45,0,0,0,0,0,0,6.176595687866211,BLOCKED_AFDB_P2RANK_NO_POCKET
A4XQ47,0,0,0,0,0,0,6.000465631484985,BLOCKED_AFDB_P2RANK_NO_POCKET
A4XQK7,0,0,0,0,0,0,5.588480234146118,BLOCKED_AFDB_P2RANK_NO_POCKET
A4XV11,0,0,0,0,0,0,6.85800576210022,BLOCKED_AFDB_P2RANK_NO_POCKET
A4YD82,0,0,0,0,0,0,5.6820228099823,BLOCKED_AFDB_P2RANK_NO_POCKET
A4YJY8,0,0,0,0,0,0,6.703579425811768,BLOCKED_AFDB_P2RANK_NO_POCKET
A4YWF3,0,0,0,0,0,0,5.634404182434082,BLOCKED_AFDB_P2RANK_NO_POCKET
A4ZCW6,0,0,0,0,0,0,1.9654765129089355,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A4ZU96,0,0,0,0,0,0,2.483593463897705,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A5B4D2,0,0,0,0,0,0,2.0589911937713623,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A5CQN3,0,0,0,0,0,0,7.1896631717681885,BLOCKED_AFDB_P2RANK_NO_POCKET
A5CX64,0,0,0,0,0,0,5.368992328643799,BLOCKED_AFDB_P2RANK_NO_POCKET
A5DGY1,0,0,0,0,0,0,5.919513463973999,BLOCKED_AFDB_P2RANK_NO_POCKET
A5EKP6,0,0,0,0,0,0,5.7925286293029785,BLOCKED_AFDB_P2RANK_NO_POCKET
A5FAD3,0,0,0,0,0,0,5.5540618896484375,BLOCKED_AFDB_P2RANK_NO_POCKET
A5FBJ5,0,0,0,0,0,0,9.494404315948486,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A5FQ06,0,0,0,0,0,0,5.595782518386841,BLOCKED_AFDB_P2RANK_NO_POCKET
A5FWV9,0,0,0,0,0,0,5.320169448852539,BLOCKED_AFDB_P2RANK_NO_POCKET
A5GIJ9,0,0,0,0,0,0,5.607105255126953,BLOCKED_AFDB_P2RANK_NO_POCKET
A5GIW2,0,0,0,0,0,0,5.673601388931274,BLOCKED_AFDB_P2RANK_NO_POCKET
A5GMR6,0,0,0,0,0,0,6.20293116569519,BLOCKED_AFDB_P2RANK_NO_POCKET
A5GWV5,0,0,0,0,0,0,5.3396687507629395,BLOCKED_AFDB_P2RANK_NO_POCKET
A5GWV6,0,0,0,0,0,0,5.214600086212158,BLOCKED_AFDB_P2RANK_NO_POCKET
A5HBG1,0,0,0,0,0,0,3.1594085693359375,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
A5I5I5,0,0,0,0,0,0,8.039109706878662,BLOCKED_AFDB_P2RANK_NO_POCKET
A5IR97,0,0,0,0,0,0,9.758275032043457,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
A5IU68,0,0,0,0,0,0,6.520982027053833,BLOCKED_AFDB_P2RANK_NO_POCKET
