UniprotID,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,sequence_source,sequence_length,sequence_sha256,pre_attempt_esm2_3b_cache_status,pre_attempt_pocket_node_cache_status,pre_attempt_gvp_cache_status,afdb_structure_status,afdb_http_status,afdb_model_version,afdb_structure_sha256,accession_review_status,reviewed_accession_candidate,reviewed_accession_action,p2rank_status,p2rank_version,p2rank_command,p2rank_top_pocket_rank,p2rank_top_pocket_score,p2rank_pocket_residue_count,pocket_source,evidence_tier,esm2_3b_status,esm_node_feature_shape,gvp_status,same_pocket_for_esm_node_and_gvp,loader_validation_called,loader_validation_status,dataset_len,dataset0_constructed,staged_asset_manifest_rows,formal_assets_mutated,production_pool_mutated,production_d4_mutated,final_status,final_status_reason,retryable,wall_sec,notes
A0A0H3DK98,True,True,False,,,local_payload_uid2seq,529,c13fad7de8d7fe07e54fcb2fffa378cd914616b4f5e94c649e6363530f9d9d9a,cache_miss,cache_miss,cache_miss,PASS,200,v6,fa6175e4b87b51e92be76a769d72584e80af5deb3395c86a9a967520f5f898eb,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3DK98/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3DK98/p2rank/A0A0H3DK98.ds,1,32.39,32,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[32, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.623727798461914,
A0A0H3DN66,True,True,False,,,local_payload_uid2seq,307,54283264af5a66127ca74ba1bde67e32ecf1bbba04f714627459fc8eecdd0e55,cache_miss,cache_miss,cache_miss,PASS,200,v6,db043e0e4820ae1608bd0466cb521ccf17bd35b4da0bcd4ca306bf958aad1b99,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3DN66/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3DN66/p2rank/A0A0H3DN66.ds,1,18.06,23,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[23, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.724483013153076,
A0A0H3GEM5,True,True,False,,,local_payload_uid2seq,123,0efd39f4da530710c565b9590250da7f3f86cf8e0374e2ecd7e06f7ce6ac5c46,cache_miss,cache_miss,cache_miss,PASS,200,v6,b3d762c0f51e5d46ebad354d54c02bb7eac9e83e4f0bf9f1ec5bb072bb4af163,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3GEM5/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3GEM5/p2rank/A0A0H3GEM5.ds,1,1.0,7,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[7, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,6.6351637840271,
A0A0H3LSV1,True,True,False,,,local_payload_uid2seq,251,4e6edabf472fdb3565a1a72710daaf1dc87c151cbbcfd970d5216c239772b1e7,cache_miss,cache_miss,cache_miss,PASS,200,v6,62156c6ca4ea6db111d89e264b7a771e9ee50bbca0ad971b318c39fdbaf31952,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3LSV1/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3LSV1/p2rank/A0A0H3LSV1.ds,1,1.2,10,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[10, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.099971055984497,
A0A0H3LVU7,True,True,False,,,local_payload_uid2seq,540,05b395ddff5acc06e5feb18d4ad4638b6c8255636bbb6ff58dda4d99a7b9d2ac,cache_miss,cache_miss,cache_miss,PASS,200,v6,d3f481e532883251339e2cab83f5bf80225fc24706913315e9b04e9dcf5b68eb,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3LVU7/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0H3LVU7/p2rank/A0A0H3LVU7.ds,1,16.39,17,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[17, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.534318208694458,
A0A0J9UVX2,True,True,False,,,local_payload_uid2seq,453,a4bf3ad1335de05d189e93cccf5bfee05538f4169f08de98ef5b40e924af6be9,cache_miss,cache_miss,cache_miss,PASS,200,v6,94b9c47639e2105353d8db6dce85a57011dc0791b879aaac2711bfd42e1eee82,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0J9UVX2/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0J9UVX2/p2rank/A0A0J9UVX2.ds,1,15.02,24,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[24, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.270166158676147,
A0A0J9X285,True,True,False,,,local_payload_uid2seq,255,ecb1326977ec26be709db9019390c4acabede748895d6cd90b264c760cc91af6,cache_miss,cache_miss,cache_miss,PASS,200,v6,dae4422eb0b6fafdb05cb90ac1c7850387e2f8ce88cd659c19f0be54bb76072c,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0J9X285/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0J9X285/p2rank/A0A0J9X285.ds,1,57.58,39,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[39, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.039888858795166,
A0A0M2H929,True,True,False,,,local_payload_uid2seq,131,2075412dffad3d8f0f9ccc9585d617b7e84a0fc61ecacfca90717b26e4f846cb,cache_miss,cache_miss,cache_miss,PASS,200,v6,ba7c7e19d0d0bbd74917d017a3dc65b1aced46767a0e2908d2a076f488d8e36e,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M2H929/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M2H929/p2rank/A0A0M2H929.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.028371334075928,
A0A0M8N4S6,True,True,False,,,local_payload_uid2seq,143,12b1dc479e730e41423825b18090e85e44ff5ca94ad573214f15318ee09988b8,cache_miss,cache_miss,cache_miss,PASS,200,v6,335d5182c423c489df3781dac497585bd787508b1ec5d2987d3957f9646428cb,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M8N4S6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M8N4S6/p2rank/A0A0M8N4S6.ds,1,34.98,23,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[23, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,6.540548324584961,
A0A0M8N8I0,True,True,False,,,local_payload_uid2seq,239,f1fe6815a84e9fbc3ee17473b3a36890ba498fa48d2533bb2a6866460d1eb97b,cache_miss,cache_miss,cache_miss,PASS,200,v6,2b3685065246b947aa2a494148d07305d51c996170a675e588342ce83b340773,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M8N8I0/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M8N8I0/p2rank/A0A0M8N8I0.ds,1,5.65,13,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[13, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.0641374588012695,
A0A0M8N9Q3,True,True,False,,,local_payload_uid2seq,122,65dd4f85c44f9dc175db0034efd8523c38d0cff816c7c7f362bce9404b94ae67,cache_miss,cache_miss,cache_miss,PASS,200,v6,c07ac79d61f9eded77dc3f7fb2aa80ba5d64ca3dfb98905b45e2c33182155366,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M8N9Q3/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M8N9Q3/p2rank/A0A0M8N9Q3.ds,1,3.68,11,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[11, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,6.7228920459747314,
A0A0M9VUI4,True,True,False,,,local_payload_uid2seq,273,93beea155bf2ecf341d36ab03566b67bb634b601629d4fa8ef937f7ce1cc124c,cache_miss,cache_miss,cache_miss,PASS,200,v6,7243a3900d246e11ea8692a4b8e1e0a1890d85c4eeeeaab6e6c571b859701eaf,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M9VUI4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M9VUI4/p2rank/A0A0M9VUI4.ds,1,6.86,14,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[14, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.188233852386475,
A0A0M9VUJ4,True,True,False,,,local_payload_uid2seq,192,f184d638e0beb4534ade36c0c5f25f9211f03b0849f2cfc620b2742880c00157,cache_miss,cache_miss,cache_miss,PASS,200,v6,7c7e2f2470d08f28c62bd2de5392ab3be39d7c78cce471c49bda6a73e0eb11c7,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M9VUJ4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0M9VUJ4/p2rank/A0A0M9VUJ4.ds,1,7.91,13,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[13, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,6.883496284484863,
A0A0P0FGV9,True,True,False,,,local_payload_uid2seq,287,931cb98e5cb2a15ee45054a39cfcefb6867b9c009a2a0a658ab4b33a89d4e87f,cache_miss,cache_miss,cache_miss,PASS,200,v6,f867da97404c91aa8836c8af0a79552bfbb00231dce3436299fa6206f7b9acfe,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0P0FGV9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0P0FGV9/p2rank/A0A0P0FGV9.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.599497079849243,
A0A0Q9K4R6,True,True,False,,,local_payload_uid2seq,419,428e361dde51c51b37e5cce733efe87e251d6af69f5b12fe5158c34102f83027,cache_miss,cache_miss,cache_miss,PASS,200,v6,5a415f7ae7964e6b1057a8ad2428300b7b74785d6f92d89d17911dbf60468a2d,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0Q9K4R6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0Q9K4R6/p2rank/A0A0Q9K4R6.ds,1,18.39,27,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[27, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.778427362442017,
A0A0Q9K529,True,True,False,,,local_payload_uid2seq,456,878d48bc33b81f0a7ef5cdd2e8da16cd3f69f95d9dd36649b273037a6936ed29,cache_miss,cache_miss,cache_miss,PASS,200,v6,a5f3cf2a26d3425d2d89c69f515fcae721e3c0330efaa7868226b72438c8d5ca,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0Q9K529/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0Q9K529/p2rank/A0A0Q9K529.ds,1,28.27,28,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[28, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,12.71279764175415,
A0A0Q9KFZ4,True,True,False,,,local_payload_uid2seq,546,c1abb9b79a705b67a8030a549aa9587fd333e50a6aabf77da0ada21c372d7c69,cache_miss,cache_miss,cache_miss,PASS,200,v6,111662dc77b05c6870ab53cccca3f0462c3af28a81658a530aeedb15e535fbe8,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0Q9KFZ4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0Q9KFZ4/p2rank/A0A0Q9KFZ4.ds,1,65.8,49,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[49, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.132014036178589,
A0A0S0MVI5,True,True,False,,,local_payload_uid2seq,292,160e34d83f6a9b31fd9b9a2c0b48f512d18cdaff52bd6012b8461c5012294611,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,20.841673374176025,
A0A0S0MX59,True,True,False,,,local_payload_uid2seq,140,6fc57825d80df65c3134108a116bffc372774031c72b78ae09a35139406de5e8,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6491351127624512,
A0A0S0N8M3,True,True,False,,,local_payload_uid2seq,286,23b12da39e4a95e02dd3d07a048921c97ad7b4f517186c3f90ec97a1c6603420,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.9340097904205322,
A0A0S0N9S9,True,True,False,,,local_payload_uid2seq,189,4166c0cb4575e8c3120f2b8b0f76bff825200ff065aa99f4cc9145cd993510be,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6296186447143555,
A0A0U3AB61,True,True,False,,,local_payload_uid2seq,407,973aa0d220221e72d65582aa5a4553875ac176a4c5c02b0b6f18a17eed4370f3,cache_miss,cache_miss,cache_miss,PASS,200,v6,b35295e68c740a3bc136e38b2a442ba8cafe250a3b222194c2aee2e161bf4fc2,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0U3AB61/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0U3AB61/p2rank/A0A0U3AB61.ds,1,19.06,30,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[30, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.571152210235596,
A0A0U3S9Q3,True,True,True,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,OLD_POOL_WITH_POCKET_INTERSECT_FINAL_MISSING,local_payload_uid2seq,363,9941adf9dcda8a9a678cb7bae23ca23f59278208d6b5e98e8fa474f1a99f1441,cache_miss,cache_miss,cache_miss,PASS,200,v6,b9af926ff1b2ed62bf48a130f2419acb24dc2382782054a7ca4ff4b6b15f84c6,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0U3S9Q3/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0U3S9Q3/p2rank/A0A0U3S9Q3.ds,1,50.57,51,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[51, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.216239213943481,
A0A0U4AHM6,True,True,False,,,local_payload_uid2seq,360,7aad12ce1f502060a2c409f7c29cb9e2c0eeaa19ba50f8e4c2966e112d90861b,cache_miss,cache_miss,cache_miss,PASS,200,v6,d50221750114e55a6fd4eb8d5ba112280a55776541623381defa06907e2d7bca,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0U4AHM6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_staged_status_table_20260814/per_uid/A0A0U4AHM6/p2rank/A0A0U4AHM6.ds,1,59.96,41,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[41, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.494226932525635,
